Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6420408,NTD_RAB2,COUNTRY,MLI,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3181071,NTD_RAB2,COUNTRY,CYP,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8345566,NTD_RAB2,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1682992,NTD_RAB2,COUNTRY,SLE,YEAR,AFR,Africa,,2021,,,,,,,,2,2.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5001357,NTD_RAB2,COUNTRY,ISL,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5060832,NTD_RAB2,COUNTRY,COM,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8490775,NTD_RAB2,COUNTRY,CIV,YEAR,AFR,Africa,,2022,,,,,,,,25,25.0,,,,2025-09-09T13:40:51.93+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5291867,NTD_RAB2,COUNTRY,CYP,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1998385,NTD_RAB2,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2024523,NTD_RAB2,COUNTRY,DZA,YEAR,AFR,Africa,,2015,,,,,,,,20,20.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5575667,NTD_RAB2,COUNTRY,HUN,YEAR,EUR,Europe,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5674635,NTD_RAB2,COUNTRY,ALB,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5905580,NTD_RAB2,COUNTRY,CAF,YEAR,AFR,Africa,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5918818,NTD_RAB2,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7759325,NTD_RAB2,COUNTRY,CIV,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2982958,NTD_RAB2,COUNTRY,SUR,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6572252,NTD_RAB2,COUNTRY,CUB,YEAR,AMR,Americas,,2020,,,,,,,,3,3.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3253769,NTD_RAB2,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2023,,,,,,,,6,6.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8319238,NTD_RAB2,COUNTRY,CAN,YEAR,AMR,Americas,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3550245,NTD_RAB2,COUNTRY,ZAF,YEAR,AFR,Africa,,2017,,,,,,,,6,6.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5311723,NTD_RAB2,COUNTRY,RWA,YEAR,AFR,Africa,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5311734,NTD_RAB2,COUNTRY,SRB,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3946309,NTD_RAB2,COUNTRY,RUS,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7429372,NTD_RAB2,COUNTRY,VEN,YEAR,AMR,Americas,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9263082,NTD_RAB2,COUNTRY,CUB,YEAR,AMR,Americas,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4401202,NTD_RAB2,COUNTRY,SLV,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6110174,NTD_RAB2,COUNTRY,SWE,YEAR,EUR,Europe,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1280920,NTD_RAB2,COUNTRY,COM,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1333523,NTD_RAB2,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2023,,,,,,,,10,10.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4625660,NTD_RAB2,COUNTRY,ECU,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6347849,NTD_RAB2,COUNTRY,GHA,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9731305,NTD_RAB2,COUNTRY,GTM,YEAR,AMR,Americas,,2011,,,,,,,,3,3.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6374276,NTD_RAB2,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2013,,,,,,,,205,205.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1765413,NTD_RAB2,COUNTRY,SYC,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6888640,NTD_RAB2,COUNTRY,JAM,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1991820,NTD_RAB2,COUNTRY,BIH,YEAR,EUR,Europe,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3629341,NTD_RAB2,COUNTRY,TJK,YEAR,EUR,Europe,,2017,,,,,,,,14,14.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7145896,NTD_RAB2,COUNTRY,MLI,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7152483,NTD_RAB2,COUNTRY,SLV,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8873942,NTD_RAB2,COUNTRY,GEO,YEAR,EUR,Europe,,2019,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2373785,NTD_RAB2,COUNTRY,SSD,YEAR,AFR,Africa,,2023,,,,,,,,53,53.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5701113,NTD_RAB2,COUNTRY,MEX,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9474216,NTD_RAB2,COUNTRY,CYP,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1313711,NTD_RAB2,COUNTRY,TGO,YEAR,AFR,Africa,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4526564,NTD_RAB2,COUNTRY,ARM,YEAR,EUR,Europe,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2923627,NTD_RAB2,COUNTRY,BEN,YEAR,AFR,Africa,,2015,,,,,,,,3,3.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1445718,NTD_RAB2,COUNTRY,LUX,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6400657,NTD_RAB2,COUNTRY,ISL,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3088677,NTD_RAB2,COUNTRY,AUT,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8292882,NTD_RAB2,COUNTRY,KNA,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3240613,NTD_RAB2,COUNTRY,COD,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3299845,NTD_RAB2,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8438053,NTD_RAB2,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5093948,NTD_RAB2,COUNTRY,ITA,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5166592,NTD_RAB2,COUNTRY,NER,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5232672,NTD_RAB2,COUNTRY,PRY,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5291942,NTD_RAB2,COUNTRY,LCA,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5483459,NTD_RAB2,COUNTRY,GAB,YEAR,AFR,Africa,,2023,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3814231,NTD_RAB2,COUNTRY,MCO,YEAR,EUR,Europe,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5509839,NTD_RAB2,COUNTRY,GUF,YEAR,AMR,Americas,,2016,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3900155,NTD_RAB2,COUNTRY,BOL,YEAR,AMR,Americas,,2017,,,,,,,,7,7.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5602079,NTD_RAB2,COUNTRY,ARM,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4163697,NTD_RAB2,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4526583,NTD_RAB2,COUNTRY,BDI,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1406157,NTD_RAB2,COUNTRY,LTU,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6334680,NTD_RAB2,COUNTRY,VCT,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3418668,NTD_RAB2,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5113740,NTD_RAB2,COUNTRY,SSD,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5153419,NTD_RAB2,COUNTRY,GRC,YEAR,EUR,Europe,,2010,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3669068,NTD_RAB2,COUNTRY,COD,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3695482,NTD_RAB2,COUNTRY,CHE,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5509882,NTD_RAB2,COUNTRY,ITA,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4381524,NTD_RAB2,COUNTRY,CAF,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
50746,NTD_RAB2,COUNTRY,ECU,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4750834,NTD_RAB2,COUNTRY,NLD,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3115157,NTD_RAB2,COUNTRY,SEN,YEAR,AFR,Africa,,2023,,,,,,,,5,5.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8227543,NTD_RAB2,COUNTRY,GTM,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
3253890,NTD_RAB2,COUNTRY,STP,YEAR,AFR,Africa,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1689719,NTD_RAB2,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2017,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1802594,NTD_RAB2,COUNTRY,PER,YEAR,AMR,Americas,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8913640,NTD_RAB2,COUNTRY,NIC,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7356985,NTD_RAB2,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4078191,NTD_RAB2,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,48,48.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9322573,NTD_RAB2,COUNTRY,PAN,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4262740,NTD_RAB2,COUNTRY,CZE,YEAR,EUR,Europe,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4275949,NTD_RAB2,COUNTRY,HUN,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5998090,NTD_RAB2,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7785898,NTD_RAB2,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7805503,NTD_RAB2,COUNTRY,KAZ,YEAR,EUR,Europe,,2015,,,,,,,,6,6.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4447401,NTD_RAB2,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6367736,NTD_RAB2,COUNTRY,CUB,YEAR,AMR,Americas,,2021,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5021351,NTD_RAB2,COUNTRY,PRY,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5688024,NTD_RAB2,COUNTRY,AUT,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7627511,NTD_RAB2,COUNTRY,MEX,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7858421,NTD_RAB2,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4605956,NTD_RAB2,COUNTRY,AUT,YEAR,EUR,Europe,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
18531,NTD_RAB2,COUNTRY,COG,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8115725,NTD_RAB2,COUNTRY,CHE,YEAR,EUR,Europe,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
44225,NTD_RAB2,COUNTRY,ARG,YEAR,AMR,Americas,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4942113,NTD_RAB2,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1759987,NTD_RAB2,COUNTRY,NIC,YEAR,AMR,Americas,,2021,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8490940,NTD_RAB2,COUNTRY,ATG,YEAR,AMR,Americas,,2021,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2051148,NTD_RAB2,COUNTRY,GNQ,YEAR,AFR,Africa,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3774705,NTD_RAB2,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4065284,NTD_RAB2,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9401755,NTD_RAB2,COUNTRY,ETH,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7759527,NTD_RAB2,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2010,,,,,,,,2014,2014.0,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2719458,NTD_RAB2,COUNTRY,ZMB,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6097132,NTD_RAB2,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9579672,NTD_RAB2,COUNTRY,SWE,YEAR,EUR,Europe,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1313840,NTD_RAB2,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3135079,NTD_RAB2,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4994930,NTD_RAB2,COUNTRY,PRY,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8378791,NTD_RAB2,COUNTRY,MUS,YEAR,AFR,Africa,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1722412,NTD_RAB2,COUNTRY,GHA,YEAR,AFR,Africa,,2017,,,,,,,,8,8.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8418375,NTD_RAB2,COUNTRY,DEU,YEAR,EUR,Europe,,2023,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1784311,NTD_RAB2,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2015,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6770085,NTD_RAB2,COUNTRY,SLE,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8484376,NTD_RAB2,COUNTRY,HRV,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8616344,NTD_RAB2,COUNTRY,CAN,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2268523,NTD_RAB2,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4038847,NTD_RAB2,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2017,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
